player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Lucas Pérez,7,es ESP,FW,31-081,90,27,19,8,1,0,0,6,0,6,4,1,0,17,0,1,15,2019-2020
Joselu,9,es ESP,FW,29-248,90,33,32,0,0,0,0,0,0,0,0,0,0,17,1,1,15,2019-2020
Luis Rioja,11,es ESP,LM,26-045,59,15,15,0,0,0,0,2,0,0,0,0,0,11,0,0,15,2019-2020
   Oliver Burke,24,sct SCO,LM,22-237,31,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,15,2019-2020
Tomás Pina Isla,8,es ESP,CM,32-047,75,22,22,0,0,0,0,0,0,0,0,0,0,19,0,0,15,2019-2020
   Pere Pons,20,es ESP,CM,26-283,15,8,8,0,0,0,1,0,0,0,0,0,0,5,0,1,15,2019-2020
Wakaso,22,gh GHA,CM,29-128,81,30,29,1,1,0,2,0,0,0,0,0,0,26,0,0,15,2019-2020
   Manu García,19,es ESP,CM,33-218,9,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,15,2019-2020
Aleix Vidal,18,es ESP,RM,30-101,90,52,43,9,0,0,0,6,4,3,2,1,0,38,0,0,15,2019-2020
Rubén Duarte,3,es ESP,LB,24-043,90,37,29,8,2,0,0,3,6,0,0,0,0,28,0,3,15,2019-2020
Ximo Navarro,23,es ESP,CB,29-311,90,23,22,1,1,0,1,0,0,0,0,0,0,21,0,0,15,2019-2020
Víctor Laguardia,5,es ESP,CB,30-025,90,47,45,2,2,0,0,0,0,0,0,0,0,37,0,0,15,2019-2020
Martin Agirregabiria,21,es ESP,RB,23-204,90,35,31,3,1,0,0,1,2,0,0,0,0,27,1,1,15,2019-2020
Fernando Pacheco,1,es ESP,GK,27-196,90,34,17,17,7,0,0,0,0,0,0,0,0,27,0,0,15,2019-2020
Karim Benzema,9,fr FRA,FW,31-346,90,29,27,2,0,0,0,0,0,0,0,0,0,26,0,1,15,2019-2020
Isco,22,es ESP,LW,27-223,89,58,55,3,1,1,0,5,1,1,0,0,0,47,0,1,15,2019-2020
   Ferland Mendy,23,fr FRA,LB,24-175,1,4,3,1,0,0,0,0,1,0,0,0,0,1,0,0,15,2019-2020
Gareth Bale,11,wls WAL,RW,30-137,66,25,23,2,0,0,2,2,2,0,0,0,0,18,0,1,15,2019-2020
   Rodrygo,27,br BRA,RW,18-325,24,7,7,0,0,0,0,1,0,0,0,0,0,6,0,0,15,2019-2020
Toni Kroos,8,de GER,"LM,CM",29-330,90,95,85,10,7,0,2,4,0,3,0,1,0,85,0,0,15,2019-2020
Casemiro,14,br BRA,CM,27-280,90,59,58,1,1,0,0,0,0,0,0,0,0,44,0,3,15,2019-2020
Luka Modrić,10,hr CRO,RM,34-082,79,52,49,1,1,0,0,1,0,0,0,0,0,40,2,1,15,2019-2020
   Federico Valverde,15,uy URU,"RM,CM",21-131,11,9,9,0,0,0,0,0,0,0,0,0,0,5,0,0,15,2019-2020
Marcelo,12,br BRA,"LB,LW",31-202,90,68,60,7,1,0,0,0,6,0,0,0,0,59,1,1,15,2019-2020
Sergio Ramos,4,es ESP,CB,33-245,90,93,89,3,3,1,1,0,0,0,0,0,0,86,1,0,15,2019-2020
Éder Militão,3,br BRA,CB,21-316,90,69,67,2,1,0,0,0,1,0,0,0,0,66,0,0,15,2019-2020
Dani Carvajal,2,es ESP,RB,27-323,90,80,64,15,1,0,1,0,14,0,0,0,0,69,1,2,15,2019-2020
Alphonse Areola,1,fr FRA,GK,26-276,90,30,21,9,4,0,0,0,0,0,0,0,0,26,0,0,15,2019-2020
Willian José,9,br BRA,FW,28-007,65,16,14,2,0,1,1,0,0,0,0,0,0,14,0,1,15,2019-2020
   Alexander Isak,19,se SWE,FW,20-070,25,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,15,2019-2020
Mikel Oyarzabal,10,es ESP,LW,22-223,78,30,28,2,0,0,1,2,2,0,0,0,0,22,0,4,15,2019-2020
   Ander Barrenetxea,22,es ESP,LW,17-338,12,5,4,1,0,0,0,0,1,0,0,0,0,2,0,0,15,2019-2020
Portu,7,es ESP,RW,27-193,90,26,21,4,1,0,0,4,0,3,1,0,0,15,1,0,15,2019-2020
Mikel Merino,8,es ESP,LM,23-161,90,56,56,0,0,1,1,1,0,0,0,0,0,44,0,1,15,2019-2020
Igor Zubeldia,5,es ESP,CM,22-245,90,42,38,3,3,0,1,0,0,0,0,0,0,34,1,2,15,2019-2020
Martin Ødegaard,21,no NOR,RM,20-348,90,66,60,5,2,2,0,4,0,3,1,0,0,53,1,0,15,2019-2020
Nacho Monreal,20,es ESP,LB,33-277,90,62,53,9,1,0,0,2,8,0,0,0,0,56,0,0,15,2019-2020
Diego Llorente,3,es ESP,CB,26-106,90,71,69,2,1,0,1,0,1,0,0,0,0,58,0,1,15,2019-2020
Aritz Elustondo,6,es ESP,CB,25-247,8,11,10,1,1,0,0,0,0,0,0,0,0,8,0,0,15,2019-2020
   Robin Le Normand,24,es ESP,CB,23-019,82,48,47,1,1,0,0,0,0,0,0,0,0,42,0,0,15,2019-2020
Joseba Zaldúa,2,es ESP,RB,27-159,90,76,60,16,3,0,0,6,13,0,0,0,0,57,0,1,15,2019-2020
Álex Remiro,1,es ESP,GK,24-251,90,46,35,11,2,0,1,0,0,0,0,0,0,35,0,0,15,2019-2020
Charles,19,br BRA,FW,35-240,90,21,16,5,0,0,0,0,0,0,0,0,0,13,0,0,15,2019-2020
Pedro León,21,es ESP,LW,33-006,60,8,6,2,0,0,2,2,1,1,1,0,0,5,0,0,15,2019-2020
   Quique,7,es ESP,RM,29-198,30,15,15,0,0,0,0,1,0,0,0,0,0,11,0,0,15,2019-2020
Fabián Orellana,14,cl CHI,"RW,LM",33-307,90,32,29,3,0,0,0,3,0,3,0,3,0,25,0,1,15,2019-2020
Takashi Inui,22,jp JPN,AM,31-181,60,12,11,1,0,0,0,2,1,0,0,0,0,8,0,1,15,2019-2020
   Kiké,17,es ESP,FW,30-005,30,14,13,0,0,0,0,1,0,0,0,0,0,11,1,0,15,2019-2020
Papakouli Diop,8,sn SEN,"DM,CM",33-256,80,22,22,0,0,0,0,0,0,0,0,0,0,17,0,0,15,2019-2020
   Edu Expósito,10,es ESP,CM,23-121,10,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,15,2019-2020
Gonzalo Escalante,5,ar ARG,"DM,CM",26-248,90,33,31,2,2,0,0,1,0,0,0,0,0,23,0,0,15,2019-2020
José Ángel,15,es ESP,LB,30-086,90,47,30,16,1,0,1,5,15,0,0,0,0,31,1,1,15,2019-2020
Iván Ramis,4,es ESP,CB,35-036,90,29,28,1,1,0,0,0,0,0,0,0,0,21,0,0,15,2019-2020
Paulo Oliveira,12,pt POR,CB,27-326,90,31,31,0,0,0,0,0,0,0,0,0,0,20,0,0,15,2019-2020
Pablo de Blasis,16,ar ARG,RB,31-299,90,58,41,16,2,0,0,4,14,0,0,0,0,43,1,2,15,2019-2020
Marko Dmitrović,1,rs SRB,GK,27-310,90,25,14,11,4,0,0,0,0,0,0,0,0,4,0,0,15,2019-2020
Ante Budimir,22,hr CRO,FW,28-131,68,8,7,1,0,0,0,0,0,0,0,0,0,6,0,0,15,2019-2020
   Abdón Prats,9,es ESP,FW,26-358,22,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,15,2019-2020
Dani Rodríguez,14,es ESP,LW,31-177,76,31,29,2,0,0,1,2,1,0,0,0,0,26,0,2,15,2019-2020
   Pablo Chavarría,19,ar ARG,LW,31-332,14,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,15,2019-2020
Aleix Febas,23,es ESP,RW,23-301,90,31,31,0,0,0,0,0,0,0,0,0,0,27,0,0,15,2019-2020
Salva Sevilla,8,es ESP,LM,35-257,90,63,48,14,8,0,2,4,0,5,1,2,0,55,1,0,15,2019-2020
Iddrisu Baba,12,gh GHA,CM,23-312,45,16,15,1,1,1,0,0,0,0,0,0,0,13,0,1,15,2019-2020
   Lago Junior,11,ci CIV,CM,28-334,45,19,18,1,0,0,0,0,1,0,0,0,0,18,0,0,15,2019-2020
Takefusa Kubo,26,jp JPN,RM,18-179,90,32,30,2,0,1,0,4,1,1,1,0,0,19,0,0,15,2019-2020
Lumor Agbenyenu,3,gh GHA,LB,23-107,89,49,40,7,0,0,0,5,7,0,0,0,0,38,2,3,15,2019-2020
Antonio Raillo,21,es ESP,CB,28-053,90,46,42,4,4,0,1,0,0,0,0,0,0,39,0,1,15,2019-2020
Martin Valjent,24,sk SVK,CB,23-354,90,40,40,0,0,0,0,0,0,0,0,0,0,33,0,0,15,2019-2020
Fran Gámez,15,es ESP,RB,28-126,90,49,42,7,0,0,0,6,7,0,0,0,0,32,0,4,15,2019-2020
Manolo Reina,1,es ESP,GK,34-243,90,40,29,10,3,0,0,0,0,0,0,0,0,23,1,0,15,2019-2020
Loren Morón,16,es ESP,FW,25-335,68,12,10,2,0,0,0,0,0,0,0,0,0,8,0,0,15,2019-2020
   Borja Iglesias,9,es ESP,FW,26-317,22,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,15,2019-2020
Joaquín,17,es ESP,LM,38-132,79,37,33,4,1,0,2,4,0,3,3,0,0,29,0,1,15,2019-2020
   Wilfrid Kaptoum,21,cm CMR,"CM,LM",23-146,11,7,7,0,0,1,0,0,0,0,0,0,0,5,0,1,15,2019-2020
Andrés Guardado,18,mx MEX,CM,33-063,90,50,46,2,2,0,0,1,0,0,0,0,0,38,2,0,15,2019-2020
Sergio Canales,10,es ESP,"CM,LM",28-287,90,58,54,4,2,0,0,3,0,2,0,2,0,51,0,1,15,2019-2020
Nabil Fekir,8,fr FRA,RM,26-135,83,29,28,1,1,0,0,2,0,0,0,0,0,26,0,0,15,2019-2020
   Diego Lainez,20,mx MEX,RM,19-174,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,15,2019-2020
Marc Bartra,5,es ESP,DM,28-319,90,52,52,0,0,0,0,0,0,0,0,0,0,46,0,0,15,2019-2020
Alfonso Pedraza,6,es ESP,LB,23-235,90,58,47,11,1,0,0,3,10,0,0,0,0,43,0,2,15,2019-2020
Zouhair Feddal,4,ma MAR,CB,30-333,90,73,69,4,4,0,0,0,0,0,0,0,0,60,0,0,15,2019-2020
Aïssa Mandi,23,dz ALG,CB,28-039,90,53,51,2,2,0,3,0,0,0,0,0,0,44,0,2,15,2019-2020
Emerson,22,br BRA,RB,20-320,90,33,29,4,0,0,0,1,4,0,0,0,0,27,0,1,15,2019-2020
Joel Robles,1,es ESP,GK,29-166,90,40,23,17,6,0,0,0,0,0,0,0,0,33,0,0,15,2019-2020
Maxi Gómez,22,uy URU,FW,23-108,68,16,15,1,0,2,1,1,0,0,0,0,0,9,0,1,15,2019-2020
   Kévin Gameiro,9,fr FRA,FW,32-205,22,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,15,2019-2020
Rodrigo,19,es ESP,FW,28-269,85,34,29,5,2,0,0,3,1,1,0,0,0,26,0,1,15,2019-2020
   Rubén Sobrino,23,es ESP,RM,27-182,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2019-2020
Carlos Soler,8,es ESP,"LM,DM",22-332,90,27,27,0,0,1,0,0,0,0,0,0,0,24,0,0,15,2019-2020
Francis Coquelin,17,fr FRA,CM,28-201,82,43,42,1,1,0,0,0,0,0,0,0,0,40,0,0,15,2019-2020
   Vicente Esquerdo,34,es ESP,CM,20-332,8,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,15,2019-2020
Daniel Parejo,10,es ESP,CM,30-228,90,64,55,9,3,0,2,7,1,5,1,2,1,48,0,1,15,2019-2020
Ferrán Torres,20,es ESP,"RM,LM",19-274,90,27,25,1,1,0,0,2,0,0,0,0,0,20,1,0,15,2019-2020
José Luis Gayà,14,es ESP,LB,24-189,90,40,32,8,2,0,0,3,6,0,0,0,0,30,0,1,15,2019-2020
Eliaquim Mangala,4,fr FRA,CB,28-290,90,37,37,0,0,0,0,0,0,0,0,0,0,33,0,0,15,2019-2020
Gabriel Paulista,5,br BRA,CB,29-004,90,55,51,3,3,0,2,0,0,0,0,0,0,46,1,0,15,2019-2020
Daniel Wass,18,dk DEN,RB,30-183,90,46,34,12,2,0,0,3,10,0,0,0,0,37,0,1,15,2019-2020
Jasper Cillessen,13,nl NED,GK,30-222,90,38,22,16,3,0,0,0,0,0,0,0,0,20,0,0,15,2019-2020
Karl Toko Ekambi,17,cm CMR,FW,27-077,62,21,19,2,0,0,0,1,0,0,0,0,0,17,0,0,15,2019-2020
   Samuel Chukwueze,11,ng NGA,"RM,RW",20-192,28,15,14,1,0,0,0,2,0,1,0,0,0,12,0,0,15,2019-2020
Moi Gómez,23,es ESP,"LM,AM",25-160,78,56,54,2,0,0,0,8,0,2,2,0,0,44,0,1,15,2019-2020
   Carlos Bacca,9,co COL,FW,33-083,12,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,15,2019-2020
Manu Trigueros,14,es ESP,"CM,DM",28-044,90,69,68,1,0,2,0,1,1,0,0,0,0,61,0,0,15,2019-2020
Andre-Frank Zambo Anguissa,19,cm CMR,"CM,DM",24-014,90,73,73,0,0,0,3,3,0,0,0,0,0,65,0,1,15,2019-2020
Gerard Moreno,7,es ESP,"RM,FW",27-237,90,36,35,1,0,1,1,2,0,0,0,0,0,21,0,0,15,2019-2020
Manu Morlanes,15,es ESP,DM,20-322,72,70,67,3,1,0,0,1,1,1,0,1,0,65,0,1,15,2019-2020
   Javier Ontiveros,24,es ESP,"LM,LW",22-082,18,11,10,1,0,0,0,0,1,0,0,0,0,10,0,0,15,2019-2020
Xavi Quintillà,16,es ESP,LB,23-099,90,75,59,16,2,0,0,8,14,0,0,0,0,59,0,1,15,2019-2020
Pau Torres,4,es ESP,CB,22-318,90,66,63,3,3,0,1,0,0,0,0,0,0,60,0,0,15,2019-2020
Raúl Albiol,3,es ESP,CB,34-087,90,36,36,0,0,0,0,0,0,0,0,0,0,33,0,1,15,2019-2020
Mario Gaspar,2,es ESP,RB,29-006,90,48,44,4,0,0,0,2,4,0,0,0,0,38,0,0,15,2019-2020
Sergio Asenjo,1,es ESP,GK,30-155,90,21,16,5,2,0,0,0,0,0,0,0,0,17,0,0,15,2019-2020
Luuk de Jong,19,nl NED,FW,29-096,82,16,14,1,0,0,0,0,0,0,0,0,0,11,1,0,15,2019-2020
   Sergi Gómez,3,es ESP,"CB,FW",27-248,8,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,15,2019-2020
Nolito,8,es ESP,LW,33-047,61,24,24,0,0,0,0,0,0,0,0,0,0,18,0,1,15,2019-2020
   Bryan Gil,30,es ESP,LW,18-293,29,15,15,0,0,0,0,1,0,0,0,0,0,13,0,0,15,2019-2020
Franco Vázquez,22,ar ARG,"RW,FW",30-282,90,37,36,1,0,0,0,1,0,1,0,1,0,32,0,0,15,2019-2020
Éver Banega,10,ar ARG,LM,31-155,90,89,82,7,1,0,1,10,0,6,2,3,0,67,0,2,15,2019-2020
Joan Jordán,24,es ESP,"CM,RM",25-148,90,88,87,1,1,0,7,0,0,0,0,0,0,76,0,0,15,2019-2020
Óliver Torres,21,es ESP,RM,25-021,57,45,44,1,0,0,1,5,1,0,0,0,0,35,0,3,15,2019-2020
   Nemanja Gudelj,17,rs SRB,CM,28-015,33,17,14,3,3,0,0,0,0,0,0,0,0,16,0,0,15,2019-2020
Sergio Reguilón,23,es ESP,LB,22-350,90,95,84,11,0,0,0,10,11,0,0,0,0,72,0,2,15,2019-2020
Diego Carlos,20,br BRA,CB,26-261,90,69,67,2,2,0,1,0,0,0,0,0,0,60,0,0,15,2019-2020
Jules Koundé,12,fr FRA,"CB,RB",21-019,90,72,69,3,1,0,0,0,2,0,0,0,0,61,0,1,15,2019-2020
Jesús Navas,16,es ESP,"RB,RW",34-010,90,85,74,11,1,0,1,5,10,0,0,0,0,67,0,5,15,2019-2020
Tomáš Vaclík,1,cz CZE,GK,30-247,90,36,30,6,1,0,0,0,0,0,0,0,0,30,0,0,15,2019-2020
Youssef En-Nesyri,26,ma MAR,FW,22-183,90,21,21,0,0,0,1,0,0,0,0,0,0,13,0,0,15,2019-2020
Martin Braithwaite,7,dk DEN,FW,28-179,90,24,23,1,1,0,1,0,0,0,0,0,0,19,0,1,15,2019-2020
Recio,8,es ESP,CM,28-324,77,32,32,0,0,0,0,0,0,0,0,0,0,27,0,1,15,2019-2020
   Javier Eraso,17,es ESP,CM,29-254,13,10,8,2,1,0,0,1,0,1,1,0,0,7,0,0,15,2019-2020
Rubén Pérez,21,es ESP,CM,30-219,90,54,51,2,2,0,1,0,0,0,0,0,0,46,1,1,15,2019-2020
Óscar Rodríguez Arnaiz,27,es ESP,CM,21-156,77,32,26,5,2,0,0,4,0,1,1,0,0,16,1,0,15,2019-2020
   Guido Carrillo,18,ar ARG,CM,28-190,13,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,15,2019-2020
Jonathan Silva,5,ar ARG,"CB,LB",25-155,90,42,37,5,1,0,0,5,3,1,1,0,0,29,0,2,15,2019-2020
Dimitris Siovas,22,gr GRE,CB,31-076,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2019-2020
   Kévin Rodrigues,24,pt POR,LB,25-271,86,51,37,14,2,0,0,6,11,1,1,0,0,39,0,0,15,2019-2020
Chidozie Awaziem,12,ng NGA,CB,22-334,90,32,31,1,1,0,1,0,0,0,0,0,0,28,0,0,15,2019-2020
Unai Bustinza,3,es ESP,CB,27-302,90,51,47,3,2,0,0,1,1,0,0,0,0,35,1,0,15,2019-2020
Roberto Rosales,16,ve VEN,RB,31-011,90,37,25,12,0,0,0,2,12,0,0,0,0,22,0,1,15,2019-2020
