player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Joselu,9,es ESP,FW,30-114,90,45,1,3,26,16,8,45,2,1,50.0,1,50.0,28,96,23,0,0,0,3,1,35,5,38,2019-2020
Lucas Pérez,7,es ESP,FW,31-313,45,19,0,0,13,6,0,19,1,0,0.0,1,100.0,11,46,27,0,0,0,1,0,12,2,38,2019-2020
   Pere Pons,20,es ESP,CM,27-150,45,23,0,5,14,4,2,23,0,0,,0,,13,32,19,0,0,0,3,0,15,1,38,2019-2020
Oliver Burke,24,sct SCO,LM,23-103,45,18,0,3,6,9,2,18,1,1,100.0,0,0.0,12,114,81,3,2,2,0,1,15,2,38,2019-2020
   Luis Rioja,11,es ESP,LM,26-277,45,21,1,4,11,6,1,21,1,0,0.0,1,100.0,15,75,11,0,0,0,0,1,13,2,38,2019-2020
Manu García,19,es ESP,"CM,DM",34-084,58,32,0,6,21,5,1,32,0,0,,0,,17,28,11,0,0,0,0,0,19,0,38,2019-2020
   Ljubomir Fejsa,15,rs SRB,DM,31-340,32,20,1,8,12,0,0,20,0,0,,0,,14,42,15,0,0,0,0,0,15,0,38,2019-2020
Víctor Camarasa,10,es ESP,CM,26-052,64,45,1,7,31,7,0,45,4,1,25.0,3,75.0,34,106,38,0,0,0,0,0,29,1,38,2019-2020
   Abdallahi Mahmoud,36,mr MTN,CM,20-076,26,10,1,6,4,0,0,10,1,1,100.0,0,0.0,4,23,4,0,0,0,1,1,5,0,38,2019-2020
Édgar Méndez,16,es ESP,RM,30-199,90,35,0,5,14,16,1,35,4,3,75.0,1,25.0,29,172,62,3,1,1,2,1,26,5,38,2019-2020
Adrián Marín,17,es ESP,LB,23-192,90,38,2,7,28,3,0,38,3,1,33.3,2,66.7,22,118,57,0,0,0,0,0,23,0,38,2019-2020
Lisandro Magallán,6,ar ARG,CB,26-296,90,27,5,21,7,0,0,27,0,0,,0,,16,57,26,0,0,0,1,0,19,0,38,2019-2020
Víctor Laguardia,5,es ESP,CB,30-257,45,20,2,10,10,1,0,20,0,0,,0,,9,34,14,0,0,0,1,0,8,0,38,2019-2020
   Tachi,27,es ESP,CB,22-313,45,13,1,11,2,0,0,13,0,0,,0,,11,37,24,0,0,0,0,0,10,0,38,2019-2020
Martin Agirregabiria,21,es ESP,RB,24-070,90,52,2,19,28,5,1,52,1,1,100.0,0,0.0,37,125,57,2,1,0,0,1,36,1,38,2019-2020
Roberto,13,es ESP,GK,34-160,90,31,30,31,0,0,0,31,0,0,,0,,15,61,34,0,0,0,0,0,8,0,38,2019-2020
Luis Suárez,9,uy URU,FW,33-177,90,35,2,2,12,21,4,35,1,1,100.0,0,0.0,29,91,51,2,1,1,1,0,28,8,38,2019-2020
Ansu Fati,31,es ESP,LW,17-262,77,55,1,1,21,34,4,55,3,1,33.3,2,66.7,45,230,149,5,5,3,2,0,45,16,38,2019-2020
   Martin Braithwaite,19,dk DEN,LW,29-044,13,9,0,1,2,6,2,9,0,0,,0,,10,24,11,0,0,0,1,0,10,5,38,2019-2020
Lionel Messi,10,ar ARG,RW,33-025,90,70,0,0,31,40,7,70,9,5,55.6,4,44.4,64,266,129,6,5,2,3,1,62,8,38,2019-2020
Riqui Puig,28,es ESP,LM,20-341,90,78,0,4,53,21,1,78,1,1,100.0,0,0.0,71,267,105,1,2,0,2,1,64,4,38,2019-2020
Sergio Busquets,5,es ESP,CM,32-003,58,68,3,24,41,3,0,68,1,1,100.0,0,0.0,57,177,96,0,1,0,0,1,57,0,38,2019-2020
   Frenkie de Jong,21,nl NED,CM,23-068,32,54,0,9,39,7,0,54,3,3,100.0,0,0.0,52,241,53,0,1,0,0,0,50,1,38,2019-2020
Arturo Vidal,22,cl CHI,"RM,CB",33-058,90,98,3,41,49,9,3,98,0,0,,0,,77,240,155,1,2,0,0,0,73,2,38,2019-2020
Jordi Alba,18,es ESP,LB,31-120,90,109,2,19,67,23,2,109,0,0,,0,,93,257,135,1,2,0,1,0,91,8,38,2019-2020
Clément Lenglet,15,fr FRA,CB,25-032,49,46,2,16,30,0,0,46,0,0,,0,,34,122,99,1,0,0,0,0,31,0,38,2019-2020
   Nélson Semedo,2,pt POR,RB,26-246,41,35,1,2,17,16,1,35,0,0,,0,,33,116,69,2,3,0,0,0,34,5,38,2019-2020
Ronald Araújo,33,uy URU,CB,21-134,90,83,7,26,57,0,0,83,0,0,,0,,70,289,121,0,0,0,0,0,68,0,38,2019-2020
Sergi Roberto,20,es ESP,"RB,RM",28-163,90,94,6,11,57,26,1,94,1,1,100.0,0,0.0,75,198,106,2,2,1,1,1,69,9,38,2019-2020
Neto,13,br BRA,GK,31-000,90,22,17,22,0,0,0,22,0,0,,0,,14,33,18,0,0,0,0,0,11,0,38,2019-2020
Sergi Guardiola,7,es ESP,FW,29-051,88,24,2,5,10,11,2,24,1,1,100.0,0,0.0,17,80,23,0,2,0,1,3,21,4,38,2019-2020
   Matheus Fernandes,8,br BRA,FW,22-019,2,2,0,0,2,0,0,2,0,0,,0,,1,2,2,0,0,0,0,0,0,0,38,2019-2020
Sandro Ramírez,20,es ESP,FW,25-010,62,20,0,0,11,10,3,20,0,0,,0,,17,108,58,2,2,0,2,1,18,4,38,2019-2020
   Enes Ünal,9,tr TUR,FW,23-070,28,12,1,1,7,4,1,12,1,1,100.0,0,0.0,6,31,14,1,0,0,0,0,9,4,38,2019-2020
Waldo Rubio,23,es ESP,LM,24-337,75,23,2,8,6,9,1,23,1,0,0.0,1,100.0,12,115,75,2,3,0,0,0,13,1,38,2019-2020
   Pablo Hervías,11,es ESP,LM,27-133,15,11,0,2,5,5,0,11,2,1,50.0,1,50.0,5,89,55,2,2,0,0,0,5,2,38,2019-2020
Rubén Alcaraz,14,es ESP,"CB,CM",29-079,90,42,6,23,16,4,1,42,0,0,,0,,25,115,74,2,1,0,1,1,26,1,38,2019-2020
Míchel,21,es ESP,CM,31-356,90,47,6,16,25,6,0,47,0,0,,0,,23,100,44,0,0,0,1,1,25,0,38,2019-2020
Óscar Plano,10,es ESP,RM,29-159,90,31,1,10,14,8,2,31,1,1,100.0,0,0.0,10,30,14,0,0,0,1,0,17,3,38,2019-2020
Nacho,22,es ESP,LB,31-134,90,39,4,17,16,7,1,39,0,0,,0,,24,108,60,1,1,0,1,0,23,2,38,2019-2020
Javi Sánchez,5,es ESP,CB,23-127,45,17,4,11,4,2,1,17,0,0,,0,,8,36,17,0,0,0,0,0,8,0,38,2019-2020
   Fede San Emeterio,16,es ESP,CM,23-125,45,18,1,7,10,1,0,18,0,0,,0,,11,30,10,0,0,0,0,0,13,0,38,2019-2020
Javi Moyano,17,es ESP,CB,34-147,90,22,2,10,11,1,1,22,0,0,,0,,9,41,23,0,0,0,0,0,9,0,38,2019-2020
Antoñito,18,es ESP,RB,32-208,90,33,4,16,9,8,1,33,1,0,0.0,1,100.0,12,65,34,0,0,0,1,0,16,3,38,2019-2020
Churripi,13,es ESP,GK,26-077,90,28,24,28,0,0,0,28,0,0,,0,,12,125,86,0,0,0,0,0,4,0,38,2019-2020
Loren Morón,16,es ESP,FW,26-202,90,22,1,1,6,15,3,22,1,0,0.0,1,100.0,12,50,10,0,0,0,2,0,13,4,38,2019-2020
Cristian Tello,11,es ESP,"LW,LM",28-343,75,37,0,1,14,22,6,37,1,1,100.0,0,0.0,26,195,70,1,1,1,2,3,33,7,38,2019-2020
   Javi García,3,es ESP,DM,33-162,15,11,0,0,10,1,1,11,0,0,,0,,6,29,10,0,0,0,0,0,9,0,38,2019-2020
