player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Fyodor Smolov,9,ru RUS,FW,30-013,64,14,13,1,0,0,0,0,0,0,0,0,0,7,0,0,25,2019-2020
   Fran Beltrán,8,es ESP,CM,21-019,26,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,25,2019-2020
Iago Aspas,10,es ESP,FW,32-205,82,24,24,0,0,0,1,0,0,0,0,0,0,14,0,1,25,2019-2020
   Santi Mina,22,es ESP,FW,24-077,8,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,25,2019-2020
Denis Suárez,6,es ESP,LM,26-047,77,22,20,2,1,0,0,0,1,0,0,0,0,17,0,0,25,2019-2020
   Joseph Aidoo,18,gh GHA,"CB,LM",24-146,13,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,25,2019-2020
Filip Bradarić,14,hr CRO,CM,28-042,20,20,19,1,1,0,0,1,0,0,0,0,0,17,0,0,25,2019-2020
Okay Yokuşlu,5,tr TUR,CM,25-350,90,26,24,2,2,0,0,0,0,0,0,0,0,20,0,1,25,2019-2020
Rafinha,12,br BRA,"RM,CM",27-010,90,37,35,2,1,0,2,0,1,0,0,0,0,29,0,2,25,2019-2020
Lucas Olaza,15,uy URU,LB,25-216,90,49,39,10,3,0,0,3,5,2,1,1,0,39,0,3,25,2019-2020
Néstor Araujo,4,mx MEX,CB,28-177,90,45,44,0,0,0,0,0,0,0,0,0,0,37,1,0,25,2019-2020
Jeison Murillo,21,co COL,CB,27-271,90,30,27,3,3,0,1,0,0,0,0,0,0,25,0,0,25,2019-2020
Hugo Mallo,2,es ESP,RB,28-245,90,57,35,20,3,0,1,2,17,0,0,0,0,35,2,1,25,2019-2020
Rubén Blanco,13,es ESP,GK,24-212,90,31,16,15,4,0,0,0,0,0,0,0,0,11,0,0,25,2019-2020
Guido Carrillo,18,ar ARG,FW,28-273,90,21,21,0,0,0,0,0,0,0,0,0,0,11,0,0,25,2019-2020
Kévin Rodrigues,24,pt POR,"AM,LB,WB",25-354,90,47,38,8,4,0,1,11,1,3,1,2,0,32,1,1,25,2019-2020
Javier Eraso,17,es ESP,AM,29-337,45,20,14,6,2,0,0,6,0,3,0,3,0,11,0,3,25,2019-2020
   Óscar Rodríguez Arnaiz,27,es ESP,AM,21-239,45,29,28,1,0,0,1,5,0,0,0,0,0,21,0,1,25,2019-2020
Recio,8,es ESP,"CM,DM",29-042,90,58,54,3,0,0,0,5,0,3,1,2,0,51,1,1,25,2019-2020
Rubén Pérez,21,es ESP,"CM,DM",30-302,90,56,54,2,1,0,0,3,1,0,0,0,0,44,0,0,25,2019-2020
Jonathan Silva,5,ar ARG,WB,25-238,54,38,32,6,0,0,0,5,6,0,0,0,0,26,0,0,25,2019-2020
   Roger Assalé,20,ci CIV,"RW,AM,WB",26-101,36,12,12,0,0,0,0,0,0,0,0,0,0,8,0,0,25,2019-2020
Unai Bustinza,3,es ESP,WB,28-020,66,29,28,1,0,0,1,3,1,0,0,0,0,21,0,0,25,2019-2020
   Bryan Gil,26,es ESP,"LW,WB",19-011,24,10,9,1,0,0,0,0,1,0,0,0,0,5,0,0,25,2019-2020
Dimitris Siovas,22,gr GRE,CB,31-159,90,43,41,2,1,0,0,0,1,0,0,0,0,33,0,2,25,2019-2020
Kenneth Omeruo,4,ng NGA,CB,26-128,90,39,37,2,2,0,0,0,0,0,0,0,0,29,0,0,25,2019-2020
Chidozie Awaziem,12,ng NGA,"CB,RB",23-052,90,59,48,11,3,0,3,1,8,0,0,0,0,46,0,0,25,2019-2020
Juan Soriano,13,es ESP,GK,22-183,90,19,13,6,2,0,0,0,0,0,0,0,0,13,0,0,25,2019-2020
Antoine Griezmann,17,fr FRA,FW,28-338,71,27,24,3,0,1,1,0,2,0,0,0,0,24,0,2,25,2019-2020
   Martin Braithwaite,19,dk DEN,FW,28-262,19,4,4,0,0,0,0,1,0,0,0,0,0,2,0,0,25,2019-2020
Arturo Vidal,22,cl CHI,LW,32-276,90,50,47,3,2,0,0,0,1,0,0,0,0,41,0,2,25,2019-2020
Lionel Messi,10,ar ARG,RW,32-243,90,56,50,3,2,0,0,1,0,1,0,0,0,39,3,0,25,2019-2020
Arthur Melo,8,br BRA,LM,23-194,90,75,70,4,1,1,0,0,1,2,0,0,0,64,1,1,25,2019-2020
Sergio Busquets,5,es ESP,CM,31-221,58,62,57,4,4,0,0,0,0,0,0,0,0,54,1,0,25,2019-2020
   Frenkie de Jong,21,nl NED,CM,22-286,32,27,27,0,0,0,0,0,0,0,0,0,0,22,0,0,25,2019-2020
Ivan Rakitić,4,hr CRO,RM,31-349,90,84,79,4,1,0,0,1,1,2,1,0,0,73,1,1,25,2019-2020
Junior Firpo,24,es ESP,LB,23-184,90,59,49,10,1,0,0,0,9,0,0,0,0,53,0,1,25,2019-2020
Clément Lenglet,15,fr FRA,CB,24-250,90,84,80,3,2,0,4,0,1,0,0,0,0,76,1,0,25,2019-2020
Gerard Piqué,3,es ESP,CB,33-020,67,66,60,6,5,0,6,0,0,0,0,0,0,58,0,0,25,2019-2020
   Samuel Umtiti,23,fr FRA,CB,26-100,23,19,18,0,0,0,0,0,0,0,0,0,0,16,1,0,25,2019-2020
Nélson Semedo,2,pt POR,RB,26-098,90,74,68,6,1,0,0,1,5,0,0,0,0,61,0,1,25,2019-2020
Marc-André ter Stegen,1,de GER,GK,27-298,90,64,56,8,3,0,0,0,0,0,0,0,0,52,0,0,25,2019-2020
Sergi Enrich,9,es ESP,FW,29-361,65,15,12,3,0,0,0,0,0,0,0,0,0,9,0,1,25,2019-2020
   Quique,7,es ESP,FW,29-282,25,4,2,2,0,0,0,0,0,0,0,0,0,3,0,0,25,2019-2020
Takashi Inui,22,jp JPN,LW,31-265,65,17,16,0,0,0,0,0,0,0,0,0,0,10,1,1,25,2019-2020
   Pablo de Blasis,16,ar ARG,LW,32-018,25,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0,25,2019-2020
Fabián Orellana,14,cl CHI,RW,34-026,90,39,33,6,1,0,1,4,0,5,1,1,0,23,0,3,25,2019-2020
Gonzalo Escalante,5,ar ARG,AM,26-332,90,20,19,0,0,0,0,0,0,0,0,0,0,12,1,1,25,2019-2020
Edu Expósito,10,es ESP,DM,23-205,82,34,33,1,0,0,2,0,0,0,0,0,0,29,0,0,25,2019-2020
   Sebastián Cristóforo,18,uy URU,DM,26-183,8,5,5,0,0,0,0,0,0,0,0,0,0,4,0,1,25,2019-2020
Papakouli Diop,8,sn SEN,DM,33-340,90,27,25,2,2,0,0,0,0,0,0,0,0,18,0,2,25,2019-2020
José Ángel,15,es ESP,LB,30-170,90,54,46,6,0,0,0,4,6,0,0,0,0,34,2,1,25,2019-2020
Anaitz Arbilla,23,es ESP,CB,32-283,90,36,34,2,2,0,1,0,0,0,0,0,0,29,0,0,25,2019-2020
Esteban Burgos,2,ar ARG,CB,28-044,90,20,17,3,3,0,1,0,0,0,0,0,0,15,0,0,25,2019-2020
Álvaro Tejero,24,es ESP,RB,23-217,90,38,31,7,0,0,0,6,7,0,0,0,0,29,0,3,25,2019-2020
Marko Dmitrović,1,rs SRB,GK,28-029,90,21,12,9,7,0,0,0,0,0,0,0,0,8,0,0,25,2019-2020
Alexander Isak,19,se SWE,FW,20-154,83,17,15,2,1,0,0,1,0,0,0,0,0,13,0,1,25,2019-2020
   Luca Sangalli,23,es ESP,FW,25-012,7,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,25,2019-2020
Mikel Oyarzabal,10,es ESP,LW,22-307,88,41,41,0,0,1,0,3,0,0,0,0,0,36,0,0,25,2019-2020
   Aihen Muñoz,12,es ESP,LW,22-190,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2019-2020
Adnan Januzaj,11,be BEL,RW,25-017,71,23,23,0,0,1,0,2,0,0,0,0,0,13,0,4,25,2019-2020
   Willian José,9,br BRA,RW,28-091,19,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,25,2019-2020
Mikel Merino,8,es ESP,LM,23-245,90,52,50,2,2,0,1,1,0,0,0,0,0,41,0,0,25,2019-2020
Igor Zubeldia,5,es ESP,CM,22-329,90,44,43,0,0,0,0,1,0,0,0,0,0,35,1,0,25,2019-2020
Martin Ødegaard,21,no NOR,RM,21-067,90,47,39,8,2,2,1,5,0,6,1,4,0,40,0,0,25,2019-2020
Nacho Monreal,20,es ESP,LB,33-361,90,52,43,9,0,0,0,3,9,0,0,0,0,43,0,1,25,2019-2020
Robin Le Normand,24,es ESP,CB,23-103,90,49,46,3,3,0,0,0,0,0,0,0,0,40,0,0,25,2019-2020
Aritz Elustondo,6,es ESP,CB,25-331,90,46,45,1,1,0,0,0,0,0,0,0,0,42,0,0,25,2019-2020
Joseba Zaldúa,2,es ESP,RB,27-243,90,57,44,13,1,0,0,2,12,0,0,0,0,49,0,2,25,2019-2020
Álex Remiro,1,es ESP,GK,24-335,90,27,17,10,5,0,0,0,0,0,0,0,0,14,0,0,25,2019-2020
Kévin Gameiro,9,fr FRA,FW,32-289,90,20,16,4,0,0,0,1,0,0,0,0,0,13,0,2,25,2019-2020
Denis Cheryshev,11,ru RUS,LW,29-058,90,42,41,0,0,0,0,4,0,0,0,0,0,26,1,1,25,2019-2020
Ferrán Torres,20,es ESP,RW,19-358,79,17,15,0,0,0,0,2,0,0,0,0,0,11,2,2,25,2019-2020
   Rubén Sobrino,23,es ESP,RW,27-266,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,25,2019-2020
Carlos Soler,8,es ESP,AM,23-051,63,23,20,2,1,0,1,1,0,1,0,1,0,16,1,1,25,2019-2020
   Lee Kang-in,16,kr KOR,AM,19-003,27,25,23,2,0,0,0,3,0,2,1,1,0,19,0,1,25,2019-2020
Daniel Parejo,10,es ESP,DM,30-312,90,87,74,12,8,2,3,7,0,4,0,2,1,71,1,2,25,2019-2020
Geoffrey Kondogbia,6,cf CTA,DM,27-007,90,54,53,1,1,0,1,0,0,0,0,0,0,48,0,0,25,2019-2020
Jaume Costa,3,es ESP,LB,31-341,90,62,53,8,2,0,1,2,6,0,0,0,0,47,1,1,25,2019-2020
Eliaquim Mangala,4,fr FRA,CB,29-009,45,22,21,1,1,0,0,0,0,0,0,0,0,18,0,0,25,2019-2020
   Hugo Guillamón,33,,"DF,MF",20-022,45,,,,,,,1,,,,,,,,,25,2019-2020
Mouctar Diakhaby,12,gn GUI,CB,23-065,90,39,39,0,0,0,0,0,0,0,0,0,0,36,0,0,25,2019-2020
Daniel Wass,18,dk DEN,RB,30-267,90,66,56,10,3,0,0,7,7,0,0,0,0,53,0,1,25,2019-2020
Jaume Doménech,1,es ESP,GK,29-109,90,35,28,7,2,0,0,0,0,0,0,0,0,26,0,0,25,2019-2020
Borja Mayoral,21,es ESP,FW,22-323,87,25,24,1,0,0,0,3,0,0,0,0,0,18,0,0,25,2019-2020
   Sergio León,7,es ESP,FW,31-047,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2019-2020
Roger Martí,9,es ESP,FW,29-050,66,17,17,0,0,0,0,0,0,0,0,0,0,13,0,0,25,2019-2020
