player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Lucas Pérez,7,es ESP,FW,31-060,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2019-2020
Joselu,9,es ESP,FW,29-227,76,1,0,0,0,1,0,1,0.0,1,1,0,1,0,1,5,0,13,2019-2020
   Pere Pons,20,es ESP,FW,26-262,14,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,13,2019-2020
Luis Rioja,11,es ESP,LM,26-024,60,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,1,0,13,2019-2020
   Oliver Burke,24,sct SCO,LM,22-216,30,1,0,1,0,0,0,0,,0,1,0,1,0,1,0,0,13,2019-2020
Tomás Pina Isla,8,es ESP,CM,32-026,85,2,1,0,2,0,1,4,25.0,3,1,1,0,2,4,1,0,13,2019-2020
   Burgui,14,es ESP,CM,26-011,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2019-2020
Manu García,19,es ESP,CM,33-197,90,0,0,0,0,0,0,2,0.0,2,3,2,1,0,0,2,0,13,2019-2020
Aleix Vidal,18,es ESP,RM,30-080,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,13,2019-2020
Rubén Duarte,3,es ESP,LB,24-022,90,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0,13,2019-2020
Víctor Laguardia,5,es ESP,CB,30-004,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0,13,2019-2020
Ximo Navarro,23,es ESP,CB,29-290,90,1,0,0,1,0,0,0,,0,0,0,0,1,2,4,0,13,2019-2020
Martin Agirregabiria,21,es ESP,RB,23-183,90,3,3,3,0,0,1,4,25.0,3,0,0,0,1,4,1,0,13,2019-2020
Fernando Pacheco,1,es ESP,GK,27-175,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,13,2019-2020
Enes Ünal,9,tr TUR,FW,22-183,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,13,2019-2020
Sergi Guardiola,7,es ESP,FW,28-164,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2019-2020
   Sandro Ramírez,20,es ESP,FW,24-123,45,1,0,0,1,0,0,0,,0,0,0,0,1,2,0,0,13,2019-2020
Toni Villa,19,es ESP,LM,24-306,45,1,1,0,1,0,1,1,100.0,0,3,0,3,0,1,0,0,13,2019-2020
   Anuar,8,ma MAR,"LM,CM",24-298,45,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,13,2019-2020
Míchel,21,es ESP,"CM,LM",31-103,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,1,13,2019-2020
Rubén Alcaraz,14,es ESP,CM,28-192,90,5,4,2,2,1,2,3,66.7,1,2,0,2,2,7,1,0,13,2019-2020
Óscar Plano,10,es ESP,RM,28-271,90,1,0,1,0,0,1,2,50.0,1,0,0,0,1,2,2,0,13,2019-2020
Federico Barba,3,it ITA,LB,26-069,90,3,3,3,0,0,2,2,100.0,0,1,1,0,3,6,2,0,13,2019-2020
