playerId,tid,tp,mins,g,ga,oaa,pae,pw,ps,s,ec,og,gc,yc,syc,rc,tsa,wc,br,pla,pc,pid,avg,Temporada,Jornada,position
81,3,12,70,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,11,0,3,12.0,2020,10,mediocentro
327,19,12,77,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,3,12.0,2020,10,mediocentro
576,21,12,72,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,2,14,0,4,12.0,2020,10,delantero
184,9,11,90,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,10,17,0,1,11.0,2020,10,portero
215,11,11,90,0,1,1,6,0,0,0,1,0,1,0,0,0,1,3,6,14,0,3,11.0,2020,10,mediocentro
228,11,11,74,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,7,7,0,3,11.0,2020,10,mediocentro
369,21,11,90,1,0,0,1,1,0,0,1,0,2,0,0,0,1,1,6,11,0,2,11.0,2020,10,defensa
650,13,11,90,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,9,15,0,2,11.0,2020,10,defensa
927,3,11,70,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,16,0,4,11.0,2020,10,delantero
970,27,11,90,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,9,22,0,4,11.0,2020,10,delantero
74,3,10,88,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,3,8,0,2,10.0,2020,10,defensa
159,6,10,90,1,0,1,0,0,0,0,1,0,4,0,0,0,3,2,4,6,0,4,10.0,2020,10,delantero
335,19,10,90,0,1,1,2,0,0,0,1,0,1,0,0,0,0,2,2,13,0,4,10.0,2020,10,delantero
356,20,10,90,1,0,1,1,0,0,0,0,0,1,0,0,0,1,2,6,12,0,4,10.0,2020,10,delantero
379,27,10,90,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,11,15,0,1,10.0,2020,10,portero
868,16,10,90,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,11,15,0,3,10.0,2020,10,mediocentro
53,2,9,90,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,4,14,0,1,9.0,2020,10,portero
65,2,9,84,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,4,12,0,4,9.0,2020,10,delantero
293,6,9,68,1,0,0,0,0,0,0,1,0,2,0,0,0,2,0,6,7,0,4,9.0,2020,10,delantero
336,63,9,75,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,5,14,0,4,9.0,2020,10,delantero
561,16,9,74,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,7,0,4,9.0,2020,10,delantero
566,17,9,90,1,0,0,0,0,0,0,2,0,2,0,0,0,1,2,10,9,0,2,9.0,2020,10,defensa
568,18,9,32,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,6,0,4,9.0,2020,10,delantero
670,27,9,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,8,0,3,9.0,2020,10,mediocentro
676,2,9,90,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,7,14,0,2,9.0,2020,10,defensa
851,7,9,90,0,1,1,3,0,0,0,4,0,1,0,0,0,0,0,7,18,0,2,9.0,2020,10,defensa
931,19,9,90,1,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,10,0,4,9.0,2020,10,delantero
68,3,8,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,5,0,1,8.0,2020,10,portero
75,3,8,90,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,9,0,2,8.0,2020,10,defensa
90,3,8,88,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,4,8.0,2020,10,delantero
91,3,8,76,0,0,1,1,0,0,0,1,0,0,0,0,0,1,4,5,12,0,4,8.0,2020,10,delantero
204,11,8,90,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,15,8,0,1,8.0,2020,10,portero
248,15,8,85,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,8,0,4,8.0,2020,10,delantero
259,16,8,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,7,0,2,8.0,2020,10,defensa
282,17,8,57,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,4,6,0,2,8.0,2020,10,defensa
308,18,8,90,0,1,1,3,0,0,0,2,0,2,0,0,0,0,0,7,8,0,3,8.0,2020,10,mediocentro
844,7,8,90,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,11,8,0,1,8.0,2020,10,portero
67,2,7,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,8,0,3,7.0,2020,10,mediocentro
77,3,7,90,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,12,0,2,7.0,2020,10,defensa
192,9,7,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,13,0,2,7.0,2020,10,defensa
231,15,7,90,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,4,17,0,2,7.0,2020,10,defensa
240,15,7,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,12,9,0,3,7.0,2020,10,mediocentro
274,16,7,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,5,0,1,7.0,2020,10,portero
386,27,7,90,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,19,0,2,7.0,2020,10,defensa
415,17,7,68,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,8,0,4,7.0,2020,10,delantero
644,13,7,90,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,15,14,0,1,7.0,2020,10,portero
669,17,7,90,0,1,1,0,0,0,0,1,0,2,0,0,0,0,1,9,3,0,3,7.0,2020,10,mediocentro
673,10,7,90,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,4,11,0,2,7.0,2020,10,defensa
750,16,7,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,2,7.0,2020,10,defensa
920,13,7,84,0,1,0,5,0,0,0,0,0,1,0,0,0,1,1,8,24,0,3,7.0,2020,10,mediocentro
922,7,7,90,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,5,0,4,7.0,2020,10,delantero
55,2,6,90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,4,0,2,6.0,2020,10,defensa
56,2,6,90,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,6,4,0,2,6.0,2020,10,defensa
58,2,6,90,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,12,0,3,6.0,2020,10,mediocentro
62,2,6,90,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,4,6,0,3,6.0,2020,10,mediocentro
99,4,6,90,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,12,6,0,2,6.0,2020,10,defensa
111,4,6,90,0,0,1,3,0,0,0,0,0,1,0,0,0,1,4,1,23,0,4,6.0,2020,10,delantero
112,4,6,90,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,8,15,0,4,6.0,2020,10,delantero
166,2,6,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,16,0,2,6.0,2020,10,defensa
235,15,6,90,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,5,4,0,2,6.0,2020,10,defensa
258,16,6,90,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,12,0,2,6.0,2020,10,defensa
294,17,6,22,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,2,0,4,6.0,2020,10,delantero
312,18,6,90,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,9,0,4,6.0,2020,10,delantero
381,27,6,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,13,0,2,6.0,2020,10,defensa
384,27,6,90,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,14,28,0,2,6.0,2020,10,defensa
390,27,6,62,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,9,0,3,6.0,2020,10,mediocentro
394,27,6,88,0,0,0,0,0,0,0,1,0,0,0,1,0,4,4,2,12,0,4,6.0,2020,10,delantero
567,17,6,81,0,0,0,0,0,0,0,0,0,2,0,0,0,2,8,1,21,0,4,6.0,2020,10,delantero
585,27,6,90,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,8,23,0,2,6.0,2020,10,defensa
691,10,6,90,0,0,0,4,0,0,0,1,0,3,0,0,0,2,2,7,18,0,4,6.0,2020,10,delantero
806,162,6,90,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,6,3,0,2,6.0,2020,10,defensa
832,63,6,86,0,0,0,2,0,0,0,1,0,1,0,0,0,2,1,13,22,0,4,6.0,2020,10,delantero
947,162,6,90,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,10,15,0,1,6.0,2020,10,portero
953,7,6,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,11,12,0,3,6.0,2020,10,mediocentro
92,3,5,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,12,0,3,5.0,2020,10,mediocentro
97,4,5,89,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,7,7,0,2,5.0,2020,10,defensa
102,17,5,90,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,6,12,0,3,5.0,2020,10,mediocentro
187,9,5,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,21,0,2,5.0,2020,10,defensa
190,9,5,90,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,6,19,0,2,5.0,2020,10,defensa
193,9,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,15,0,3,5.0,2020,10,mediocentro
264,16,5,84,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,8,0,4,5.0,2020,10,delantero
270,16,5,89,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,6,9,0,3,5.0,2020,10,mediocentro
271,16,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,20,0,3,5.0,2020,10,mediocentro
284,17,5,90,0,1,1,3,0,0,0,0,0,2,1,0,0,0,2,3,21,0,2,5.0,2020,10,defensa
321,19,5,90,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,9,18,0,1,5.0,2020,10,portero
329,19,5,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,6,19,0,3,5.0,2020,10,mediocentro
350,20,5,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,3,5.0,2020,10,mediocentro
541,2,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,0,4,5.0,2020,10,delantero
574,20,5,90,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7,7,0,2,5.0,2020,10,defensa
653,20,5,29,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2,6,0,2,5.0,2020,10,defensa
684,9,5,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,0,2,5.0,2020,10,defensa
731,9,5,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,24,0,3,5.0,2020,10,mediocentro
788,9,5,90,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,2,9,0,2,5.0,2020,10,defensa
827,63,5,90,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,8,11,0,2,5.0,2020,10,defensa
828,63,5,90,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,6,12,0,2,5.0,2020,10,defensa
838,7,5,90,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,9,5,0,2,5.0,2020,10,defensa
846,7,5,90,0,0,0,3,0,0,0,0,0,1,0,0,0,2,1,6,16,0,3,5.0,2020,10,mediocentro
853,10,5,90,0,0,0,2,0,0,0,1,0,3,0,0,0,0,3,10,19,0,3,5.0,2020,10,mediocentro
878,19,5,90,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,5,14,0,2,5.0,2020,10,defensa
880,3,5,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,11,0,3,5.0,2020,10,mediocentro
911,27,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,4,5.0,2020,10,delantero
919,11,5,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,7,0,3,5.0,2020,10,mediocentro
923,7,5,79,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,10,11,0,3,5.0,2020,10,mediocentro
94,4,4,90,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,9,13,0,2,4.0,2020,10,defensa
95,4,4,62,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,4,0,2,4.0,2020,10,defensa
211,11,4,81,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,10,9,0,2,4.0,2020,10,defensa
213,11,4,90,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,7,0,2,4.0,2020,10,defensa
236,15,4,90,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,7,5,0,2,4.0,2020,10,defensa
265,16,4,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,3,4.0,2020,10,mediocentro
306,18,4,32,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,5,0,3,4.0,2020,10,mediocentro
324,19,4,90,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,4,8,0,2,4.0,2020,10,defensa
330,19,4,76,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6,8,0,3,4.0,2020,10,mediocentro
340,63,4,90,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0,9,25,0,1,4.0,2020,10,portero
343,20,4,89,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,4,5,0,2,4.0,2020,10,defensa
353,20,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,6,0,3,4.0,2020,10,mediocentro
393,27,4,90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,16,0,3,4.0,2020,10,mediocentro
544,4,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,0,3,4.0,2020,10,mediocentro
555,15,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,4,4.0,2020,10,delantero
637,13,4,45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,6,0,3,4.0,2020,10,mediocentro
649,13,4,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,11,12,0,2,4.0,2020,10,defensa
655,13,4,90,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,9,14,0,3,4.0,2020,10,mediocentro
680,20,4,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,6,0,3,4.0,2020,10,mediocentro
704,21,4,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,8,0,4,4.0,2020,10,delantero
718,20,4,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,4,0,2,4.0,2020,10,defensa
817,162,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,13,0,3,4.0,2020,10,mediocentro
818,162,4,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,5,0,3,4.0,2020,10,mediocentro
822,162,4,72,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,5,13,0,4,4.0,2020,10,delantero
831,63,4,90,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,13,11,0,3,4.0,2020,10,mediocentro
833,63,4,86,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,8,14,0,3,4.0,2020,10,mediocentro
876,18,4,90,1,0,0,0,0,0,0,1,0,2,1,0,0,1,0,7,10,1,2,4.0,2020,10,defensa
879,19,4,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,11,0,3,4.0,2020,10,mediocentro
887,11,4,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,6,0,2,4.0,2020,10,defensa
905,5,4,90,0,0,0,0,0,0,6,1,0,4,0,0,0,0,0,12,6,0,1,4.0,2020,10,portero
916,63,4,90,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,5,14,0,2,4.0,2020,10,defensa
926,9,4,90,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,18,0,4,4.0,2020,10,delantero
989,21,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,0,3,4.0,2020,10,mediocentro
93,4,3,90,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,4,1,0,1,3.0,2020,10,portero
128,5,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3.0,2020,10,mediocentro
217,11,3,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,10,0,3,3.0,2020,10,mediocentro
246,15,3,90,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,5,0,3,3.0,2020,10,mediocentro
277,17,3,90,0,0,0,0,0,0,5,1,0,2,0,0,0,0,0,3,7,0,1,3.0,2020,10,portero
310,20,3,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,8,0,3,3.0,2020,10,mediocentro
313,6,3,90,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,4,6,0,4,3.0,2020,10,delantero
323,19,3,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,14,0,2,3.0,2020,10,defensa
339,20,3,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,1,3.0,2020,10,portero
344,20,3,61,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,14,0,2,3.0,2020,10,defensa
357,20,3,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6,0,4,3.0,2020,10,delantero
371,21,3,90,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,7,5,0,2,3.0,2020,10,defensa
374,21,3,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,5,0,3,3.0,2020,10,mediocentro
387,9,3,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,20,0,3,3.0,2020,10,mediocentro
395,27,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3.0,2020,10,delantero
553,11,3,90,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,10,0,2,3.0,2020,10,defensa
559,15,3,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,9,17,0,2,3.0,2020,10,defensa
654,13,3,45,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,6,0,3,3.0,2020,10,mediocentro
729,13,3,90,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,11,24,0,3,3.0,2020,10,mediocentro
751,13,3,78,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,6,16,0,2,3.0,2020,10,defensa
768,10,3,90,0,1,1,1,0,0,0,2,0,3,0,0,0,0,1,4,21,0,2,3.0,2020,10,defensa
805,162,3,90,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,3,8,0,2,3.0,2020,10,defensa
842,7,3,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,18,0,4,3.0,2020,10,delantero
864,162,3,72,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,12,0,3,3.0,2020,10,mediocentro
875,18,3,90,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,5,12,0,3,3.0,2020,10,mediocentro
888,11,3,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,8,0,4,3.0,2020,10,delantero
896,3,3,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,9,0,4,3.0,2020,10,delantero
913,18,3,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,8,0,3,3.0,2020,10,mediocentro
915,63,3,90,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,7,13,0,3,3.0,2020,10,mediocentro
955,7,3,90,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,7,0,2,3.0,2020,10,defensa
958,7,3,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,8,0,2,3.0,2020,10,defensa
961,162,3,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,10,0,3,3.0,2020,10,mediocentro
86,3,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2.0,2020,10,mediocentro
124,5,2,28,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,4,0,3,2.0,2020,10,mediocentro
133,5,2,29,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,4,2.0,2020,10,delantero
138,6,2,90,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,5,10,0,1,2.0,2020,10,portero
179,5,2,28,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,5,0,4,2.0,2020,10,delantero
200,9,2,90,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,13,0,4,2.0,2020,10,delantero
202,9,2,29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,7,0,4,2.0,2020,10,delantero
222,11,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2.0,2020,10,delantero
230,15,2,90,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,8,5,1,1,2.0,2020,10,portero
238,15,2,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,3,2.0,2020,10,mediocentro
242,15,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2.0,2020,10,mediocentro
245,15,2,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7,20,0,3,2.0,2020,10,mediocentro
247,15,2,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10,0,4,2.0,2020,10,delantero
275,16,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,4,2.0,2020,10,delantero
296,17,2,81,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,4,12,0,3,2.0,2020,10,mediocentro
301,18,2,90,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,9,2,0,2,2.0,2020,10,defensa
302,18,2,89,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,6,13,0,2,2.0,2020,10,defensa
332,19,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,2.0,2020,10,mediocentro
348,20,2,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,12,0,3,2.0,2020,10,mediocentro
362,21,2,90,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,7,15,0,1,2.0,2020,10,portero
365,21,2,90,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,7,10,0,2,2.0,2020,10,defensa
564,17,2,90,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,5,4,0,2,2.0,2020,10,defensa
565,17,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,2.0,2020,10,delantero
572,19,2,77,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,5,0,3,2.0,2020,10,mediocentro
581,21,2,90,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,5,13,0,4,2.0,2020,10,delantero
606,10,2,80,0,0,1,3,0,0,0,2,0,2,1,0,0,0,0,4,11,0,3,2.0,2020,10,mediocentro
642,13,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2.0,2020,10,defensa
652,13,2,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,21,0,4,2.0,2020,10,delantero
663,13,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,4,2.0,2020,10,delantero
665,6,2,41,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,4,0,2,2.0,2020,10,defensa
666,4,2,83,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,6,0,4,2.0,2020,10,delantero
674,10,2,36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,4,2.0,2020,10,delantero
675,17,2,68,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,11,0,3,2.0,2020,10,mediocentro
690,19,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,2020,10,defensa
695,13,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2.0,2020,10,delantero
766,3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,2.0,2020,10,mediocentro
775,5,2,90,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,10,15,0,3,2.0,2020,10,mediocentro
801,162,2,90,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7,16,0,2,2.0,2020,10,defensa
807,162,2,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,2,2.0,2020,10,defensa
812,162,2,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,4,2.0,2020,10,delantero
814,162,2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,2.0,2020,10,delantero
815,162,2,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,4,0,3,2.0,2020,10,mediocentro
825,63,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,2.0,2020,10,delantero
830,63,2,90,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,9,10,0,2,2.0,2020,10,defensa
850,13,2,45,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,6,0,2,2.0,2020,10,defensa
860,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2.0,2020,10,delantero
867,63,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,10,0,4,2.0,2020,10,delantero
874,17,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2.0,2020,10,mediocentro
886,11,2,75,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,12,0,4,2.0,2020,10,delantero
898,6,2,88,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,9,0,3,2.0,2020,10,mediocentro
909,27,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2.0,2020,10,defensa
912,17,2,33,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,3,7,0,2,2.0,2020,10,defensa
918,4,2,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,7,0,3,2.0,2020,10,mediocentro
928,4,2,83,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,9,0,3,2.0,2020,10,mediocentro
938,4,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2.0,2020,10,defensa
942,13,2,78,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,8,0,4,2.0,2020,10,delantero
59,2,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,3,1.0,2020,10,mediocentro
71,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.0,2020,10,defensa
73,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,2020,10,defensa
122,5,1,90,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,10,8,0,2,1.0,2020,10,defensa
125,5,1,62,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,6,0,3,1.0,2020,10,mediocentro
147,6,1,49,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,2,7,0,2,1.0,2020,10,defensa
150,6,1,90,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,6,15,0,3,1.0,2020,10,mediocentro
214,11,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,3,1.0,2020,10,mediocentro
224,11,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4,1.0,2020,10,delantero
